day,street_name,between_street_1,between_street_2,side_code,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
2014-03-13,Lt BOURKE STREET,RUSSELL STREET,EXHIBITION STREET,S,2.815514161775963,1.0140740597289968,1.5370342146926708,0.9327403012335567,0.9303627664774677,1.5510868206834973,1.6303116343976294,1.663073305935301,2.4385868270763127,2.4286183616725436,2.5425715330027687,2.852153842585069,2.989282980352131,2.989282980352131,2.989282980352131,2.989282980352131,2.987751977545292,2.987751977545292,2.986986476141873,2.984689971931615,2.983924470528196,2.981627966317938,2.977800459300842,2.968614442459811,2.9601939270221997,2.9571319214085228,2.948711405970911,2.93952538912988,2.9379943863230418,2.936463383516203,1.8379688696095944,2.618780301097219,2.60729778004593,2.588925746363868,1.4040035577024819,1.3148490320066581,1.2183262838156752,1.7243679517314314,0.2838821760011182,1.693858805509186,0.9739158540027688,1.6749012838257542,1.040457634184477,1.768862774025001,1.1263470350917628,1.8485801291951536,1.3704349038050374,1.6230095927983563,1.6649945212695205,1.7092732317987587,1.6890875354404276,1.683729025616493,1.6598627148502314,1.9045561177401937,1.6933562696344757,1.6489455668723534,1.7222727801266793,1.7399024107917118,1.8517848867869386,1.7022511867909451,1.9649836579230362,1.0602650238227285,0.9937906610936283,1.8934961153028214,1.1184169453172752,1.2880112020075538,1.0867332987159346,0.3533963105269281,1.1181444762813546,1.1247257732102434,1.0631408452553033,0.4257233002428381,0.4765282340668079,0.7104224498912624,0.7527267710369843,1.1373590458333853,2.6915029344220462,2.064183223115855,1.2791187232129262,1.4308564535327943,1.3849031266000267,1.487923973113782,1.5117007133925586,1.5294369275509787,0.9271066980780146,0.9598630827629336,1.6861742161501139,1.7463112197107735,1.2156920720271656,1.5054900942608402,1.5414220313799636,1.6103368733562695,1.5688191520778343,1.6081041604357496,1.5838430269335193,1.5264718955892516
2014-03-13,Lt COLLINS STREET,QUEEN STREET,ELIZABETH STREET,N,2.815514161775963,2.286043795452912,2.251470958496265,2.26855694225679,2.322445794091107,2.283961810203075,2.3027747393055344,2.348850781267047,2.4385868270763127,2.4286183616725436,2.5425715330027687,2.852153842585069,2.989282980352131,2.989282980352131,2.989282980352131,2.989282980352131,2.987751977545292,2.987751977545292,2.986986476141873,2.984689971931615,2.983924470528196,2.981627966317938,2.977800459300842,2.968614442459811,2.9601939270221997,2.9571319214085228,2.948711405970911,2.93952538912988,2.9379943863230418,2.936463383516203,1.8379688696095944,1.219667219057307,1.144162922299345,1.1651584676347573,1.2348113343902627,1.1011771174686353,1.1089361528073023,1.1708766919928184,1.2864625901087408,1.2639500612031362,1.4965003033924917,2.280709364633833,2.383771370247512,2.360040826741516,2.382240367440674,2.3814748660372542,2.3722888491962237,2.344730798673131,2.354682316917581,2.3592753253380963,2.3722888491962237,2.366930339372289,2.386833375861189,2.3975503955090582,2.39601939270222,2.380709364633835,2.4105639193671857,2.420515437611636,2.4297014544526663,2.4166879305945397,2.445011482521051,2.451135493748405,2.452666496555244,2.438121969890278,2.5001275835672363,2.502424087777494,2.4970655779535598,2.478693544271498,2.4901760653227862,2.4871140597091097,2.4779280428680783,2.471804031640725,2.471804031640725,2.501658586374075,2.504720591987752,2.660117376881858,2.6915029344220462,2.747384536871651,2.75810155651952,2.836182699668283,2.8484307221229908,2.8645062515947948,2.872926767032406,2.944883898953815,2.947945904567492,2.94947690737433,2.951773411584588,2.953304414391426,2.954835417198265,2.957897422811942,2.960959428425619,2.962490431232457,2.9663179382495533,2.970910946670069,2.972441949476907,2.977034957897423
2014-03-13,Lt COLLINS STREET,QUEEN STREET,ELIZABETH STREET,S,2.815514161775963,2.9800969635111,2.9823934677213573,2.983924470528196,2.984689971931615,2.986220974738454,2.987751977545292,2.987751977545292,2.9885174789487112,2.9885174789487112,2.9885174789487112,2.9885174789487112,2.989282980352131,2.989282980352131,2.989282980352131,2.989282980352131,2.987751977545292,2.987751977545292,2.986986476141873,2.984689971931615,2.983924470528196,2.981627966317938,2.977800459300842,2.968614442459811,2.9601939270221997,2.9571319214085228,2.948711405970911,2.93952538912988,2.9379943863230418,2.936463383516203,1.8379688696095944,0.5201106780373517,0.41259549342605223,0.4532748282702019,0.5722986550684258,0.39710887599881944,0.4267367119871718,0.5338092967287019,0.7439322112667087,0.7132254235219792,1.0658782938231082,2.2307093646338316,2.383771370247512,2.360040826741516,2.382240367440674,2.3814748660372542,2.3722888491962237,2.344730798673131,2.354682316917581,2.3592753253380963,2.3722888491962237,2.366930339372289,2.386833375861189,2.3975503955090582,2.39601939270222,2.380709364633835,2.4105639193671857,2.420515437611636,2.4297014544526663,2.4166879305945397,2.445011482521051,2.451135493748405,2.452666496555244,2.438121969890278,2.5001275835672363,2.502424087777494,2.4970655779535598,2.478693544271498,2.4901760653227862,2.4871140597091097,2.4779280428680783,2.471804031640725,2.471804031640725,2.501658586374075,2.504720591987752,2.660117376881858,2.6915029344220462,2.747384536871651,2.75810155651952,2.836182699668283,2.8484307221229908,2.8645062515947948,2.872926767032406,2.944883898953815,2.947945904567492,2.94947690737433,2.951773411584588,2.953304414391426,2.954835417198265,2.957897422811942,2.960959428425619,2.962490431232457,2.9663179382495533,2.970910946670069,2.972441949476907,2.977034957897423
2014-03-13,RUSSELL STREET,BOURKE STREET,Lt COLLINS STREET,W,0.9385047205919878,0.2993124864455121,0.26320864668202676,0.2792739619046598,0.3326524794700303,0.2931478270441056,0.31094008760867325,0.3570161295701855,0.4462418411105055,0.4362733757067363,0.5502265470369613,0.8598088566192617,0.9964276601173769,0.9964276601173769,0.9964276601173769,0.9964276601173769,0.9959173258484307,0.9959173258484307,0.9956621587139577,0.9948966573105384,0.9946414901760653,0.993875988772646,0.9926001531002807,0.9895381474866037,0.9867313090073998,0.9857106404695075,0.9829038019903037,0.9798417963766267,0.9793314621076805,0.9788211278387343,0.6126562898698648,0.8729267670324062,0.86909926001531,0.8629752487879561,0.853278897677979,0.8364378668027558,0.824445011482521,0.815003827507017,0.7905077825976015,0.1102689885285483,0.06348576949001677,0.06453629904039793,0.1351218008140838,0.09110575682678423,0.09393746912787002,0.14712568884208424,0.7907629497320745,0.7815769328910436,0.10169279188339778,0.059454447435074276,0.06295977945102799,0.13317774184314138,0.09512212773205098,0.10372098698469467,0.1046199628425522,0.24894393362382167,0.09138098775803288,0.07245341803195302,0.1320179771454819,0.12148827004727697,0.10831510143752981,0.8170451645828017,0.8175554988517479,0.1928937678600664,0.11273233039945918,0.10289510478734895,0.16081466159492247,0.1364558809535314,0.12425060763284787,0.1349848518448487,0.09505350506426713,0.10856714894216934,0.1616904993730668,0.13162703092264605,0.8349068639959173,0.8867057922939525,0.8971676448073488,0.9157948456238837,0.9193671855065068,0.945394233222761,0.9494769073743302,0.9548354171982648,0.9576422556774687,0.9816279663179382,0.9826486348558305,0.9831589691247767,0.983924470528196,0.9844348047971422,0.9849451390660883,0.9859658076039806,0.32535821460944264,0.2647369183836942,0.26049791480244133,0.3280147183084094,0.2984627083714338,0.287489557706124
2014-03-13,RUSSELL STREET,BOURKE STREET,Lt COLLINS STREET,E,2.815514161775963,2.9800969635111,2.9823934677213573,2.983924470528196,2.984689971931615,2.986220974738454,2.987751977545292,2.987751977545292,2.9885174789487112,2.9885174789487112,2.9885174789487112,2.9885174789487112,2.989282980352131,2.989282980352131,2.989282980352131,2.989282980352131,2.987751977545292,2.987751977545292,2.986986476141873,2.984689971931615,2.983924470528196,2.981627966317938,2.977800459300842,2.968614442459811,2.9601939270221997,2.9571319214085228,2.948711405970911,2.93952538912988,2.9379943863230418,2.936463383516203,1.8379688696095944,1.9192237600772628,1.3957025265746226,2.1088979217658532,1.8521675368640564,1.7774084259576097,1.7895945846466375,1.7632362228421088,1.664459635881447,1.6886118732941475,1.724362749931161,1.8468175139103034,1.8388355642560725,1.9542816644378438,2.382240367440674,2.3814748660372542,2.3722888491962237,2.344730798673131,1.719487121722386,0.45426448116687057,0.3270368277368372,0.9200301865971893,1.1032878566191646,0.3513373473152195,0.291455032755362,0.2699836018072709,0.683032684378384,1.7178523145438913,1.0038844886329967,1.1504802236883056,1.129056026007278,1.2534053706459845,0.5039161025161322,0.9916837228795278,1.247110254593851,1.10374190450458,1.7879041625391145,1.109622307421056,1.383092966726969,1.1829322239311864,1.760945776562097,2.471804031640725,1.308574893286914,1.0670187691932365,1.7769174217067052,1.9984891153494273,1.279055246746861,0.8111140879463212,2.2651072787506554,2.1335195766005386,2.116666924361509,2.1762151123542886,2.1923137402124824,2.2371604132523966,2.2683404320889684,2.316049941082194,2.414448947430857,2.408600150292387,2.5381687505316024,2.957897422811942,2.960959428425619,2.962490431232457,2.9663179382495533,2.970910946670069,2.972441949476907,2.977034957897423
2014-03-13,RUSSELL STREET,BOURKE STREET,Lt COLLINS STREET,C,15.016075529471804,15.8938504720592,15.906098494513907,15.914263842817045,15.918346516968615,15.926511865271753,15.934677213574892,15.934677213574892,15.93875988772646,15.93875988772646,15.93875988772646,15.93875988772646,15.942842561878031,15.942842561878031,15.942842561878031,15.942842561878031,15.934677213574892,15.934677213574892,15.930594539423323,15.918346516968615,15.914263842817045,15.902015820362337,15.881602449604491,15.83261035978566,15.787700944118397,15.77137024751212,15.726460831844859,15.677468742026027,15.669303393722888,15.661138045419749,9.802500637917836,10.478914312790616,10.559363504515396,9.547447279167368,10.846906209615996,9.799999853204719,11.097916258863364,11.676023183837199,11.296808464381133,7.904232042996046,7.519540431577784,7.524158731455606,8.949201147912,8.173170957324468,5.275325637182698,6.523667430977014,8.838062660669625,5.811490842323249,5.901768119234413,5.286476160074042,4.707258953620208,6.443443744063202,6.653538388829263,8.724195898125398,4.329901327831806,5.273441859639919,5.674731454865977,6.709203972435986,5.635052401981994,4.431436135361434,4.459510303543739,4.649716931640569,6.989595192115341,5.63669383812385,7.085778657861906,5.262720481986175,7.993027383877566,7.384905654353406,5.00105208250246,4.491346494403676,5.996774177097723,7.449235420720554,8.768797242085554,7.0545193510350455,6.2849407362619605,6.725265804461845,6.877477266133344,5.758235001448823,14.709874968104108,15.126307731564175,15.191630517989283,15.277366675172237,15.3222760908395,15.706047461087012,15.722378157693289,15.730543505996428,15.742791528451136,15.750956876754275,15.759122225057412,15.775452921663689,15.791783618269967,15.799948966573105,15.820362337330952,15.844858382240368,15.853023730543505,15.877519775452921
2014-03-13,QUEENSBERRY STREET,ERROL STREET,LEVESON STREET,S,2.815514161775963,2.286043795452912,2.251470958496265,2.26855694225679,2.322445794091107,2.283961810203075,2.3027747393055344,2.348850781267047,2.4385868270763127,2.4286183616725436,2.5425715330027687,2.852153842585069,2.989282980352131,2.989282980352131,2.989282980352131,2.989282980352131,2.987751977545292,2.987751977545292,2.986986476141873,2.984689971931615,2.983924470528196,2.981627966317938,2.977800459300842,2.968614442459811,2.9601939270221997,2.9571319214085228,2.948711405970911,2.93952538912988,2.9379943863230418,2.936463383516203,1.8379688696095944,2.618780301097219,1.9874842246092372,1.9193554268116026,2.559836693033937,1.9077948876980886,1.7836472387995026,1.9649836579230362,1.709895086260374,1.8853715119674352,1.7798277548655301,2.380709364633835,1.8391455156600554,0.5062444219133749,0.21742625807174243,0.35550407164774467,0.4480089774646461,0.31049560262091314,0.3953216922296283,1.0809497536233421,0.44152177323266173,0.24973851319860596,0.20165335581204213,0.3279916004733354,0.3495346237806072,0.24155420994734522,0.6021226583522008,1.8007018821749428,2.4297014544526663,1.7550596690621092,1.1776257359064695,0.5282328143408678,1.7694651827994479,1.7111513088793204,1.7723244132861897,1.8466250498298726,1.7965765803985476,1.8170652827390676,2.4901760653227862,1.0978697230410932,1.7494607841863952,1.0577310419769868,1.2315337131147084,1.0868893404923425,2.504720591987752,2.180089552283843,1.9838337782521658,2.0154793624209932,2.75810155651952,2.836182699668283,2.8484307221229908,2.181304937838999,2.1459561060214485,2.217080728672768,2.2921468666198703,2.94947690737433,2.951773411584588,2.953304414391426,2.954835417198265,2.957897422811942,2.310957334886281,2.2407692253576825,2.236400051780435,2.3071789828647375,2.27900053459113,2.2690115785137883
2014-03-13,QUEENSBERRY STREET,ERROL STREET,LEVESON STREET,C,12.20056136769584,12.9137535085481,12.923705026792549,12.930339372288849,12.933656545037,12.9402908905333,12.9469252360296,12.9469252360296,12.950242408777749,12.950242408777749,12.950242408777749,12.950242408777749,12.9535595815259,12.9535595815259,12.9535595815259,12.9535595815259,12.9469252360296,12.9469252360296,12.943608063281449,12.933656545037,12.930339372288849,12.9203878540444,12.903801990303648,12.863995917325848,12.827507017096199,12.814238326103597,12.777749425873948,12.737943352896147,12.731309007399847,12.724674661903547,7.964531768308242,9.94893488938137,9.835155522452446,10.506794594878874,10.43011299049189,10.329066413848368,10.039587692279504,7.849729549960958,6.319676741974588,6.03896695324602,5.667194598931839,5.096615309284752,6.4965911865502,5.446697427819817,4.766629877062648,8.214948494663426,8.962491047036917,8.82481593483336,7.060241300123681,4.3249667702536385,3.8972490004047313,3.2945995288357413,3.4702587468218584,3.9046782883667257,4.333071242918472,5.0964409661480214,4.909829886275716,5.421018665991015,4.653070033001825,7.017208331713819,7.895769766397213,8.690082455474382,10.00840792963603,10.565195202857872,10.232367482747845,9.073370327247927,7.047609324443258,6.302923012343923,8.730019562375775,8.16115376078243,7.906948155937246,6.986997125380353,4.617643330079519,3.1208666154753417,10.853789231946925,11.527175299821383,11.663179382495535,11.905332993110488,11.951773411584588,12.290125031895892,12.343199795866292,12.412860423577444,12.449349323807093,12.761163562133197,12.774432253125797,12.781066598622097,12.791018116866548,12.797652462362848,12.804286807859148,12.817555498851748,12.830824189844348,12.837458535340648,12.854044399081399,12.8739474355703,12.8805817810666,12.9004848175555
2014-03-13,BOURKE STREET,RUSSELL STREET,EXHIBITION STREET,S,12.20056136769584,11.520143799469956,11.461215088694164,11.503088204652887,11.608899687874654,11.533963484528105,11.579748556969712,11.670956644487237,12.400311756905351,12.390343291501582,12.504296462831807,12.813878772414107,12.9535595815259,12.9535595815259,12.9535595815259,12.9535595815259,12.327111680592907,12.22628170523998,12.212361805476299,11.612113920441399,11.518842865943773,11.484661886767201,12.240070026498318,12.383968092727834,12.207693461659506,11.424024475761712,12.054864356780588,12.007152603175895,12.071745398876178,12.031310374807397,7.264975227288287,8.53416614675228,8.0219242905593,8.5433901492648,7.262574228062178,7.363954055983573,5.591218963315774,2.192729172667069,3.540180478743189,4.71274221658097,5.327034758389799,4.809352426177394,3.5275103010689004,6.055831766199157,4.901294429299174,2.5162501128774033,2.888224136466413,2.3320376587039013,4.977987490186157,4.144828490099488,4.267585881792078,2.597950184272678,2.5340914727291355,4.926766670952406,5.275925635206643,2.519402252047328,4.63448716613412,3.4917233917499657,3.7476528883196027,4.4569796732837705,4.567232428678169,5.405846258456682,3.942860571743506,3.9639620012100147,5.7263444520413245,6.8198865392420185,6.8826932695016865,8.97529839901356,7.156877542635247,7.791343182333905,6.402964529774905,6.807018449312074,5.88150967486992,5.295803377970829,4.769685014524782,4.051714217602802,4.3567971206230895,5.886414381124668,5.766821883264052,3.2460281819364583,12.343199795866292,11.868234568989987,11.135482600312212,11.309597522118485,11.327818467049243,12.118822420781589,11.510842384665441,11.413118683103136,11.43381818270761,12.26762484697935,12.27092507256818,11.91148476479669,12.010011606547877,12.8739474355703,12.8805817810666,12.9004848175555
2014-03-13,BOURKE STREET,RUSSELL STREET,EXHIBITION STREET,N,0.9385047205919878,0.9933656545037,0.9941311559071192,0.9946414901760653,0.9948966573105384,0.9954069915794845,0.9959173258484307,0.9959173258484307,0.9961724929829038,0.9961724929829038,0.9961724929829038,0.9961724929829038,0.9964276601173769,0.9964276601173769,0.9964276601173769,0.9964276601173769,0.9959173258484307,0.9959173258484307,0.9956621587139577,0.9948966573105384,0.9946414901760653,0.993875988772646,0.9926001531002807,0.9895381474866037,0.9867313090073998,0.9857106404695075,0.9829038019903037,0.9798417963766267,0.9793314621076805,0.9788211278387343,0.6126562898698648,0.17337022601245056,0.86909926001531,0.8629752487879561,0.853278897677979,0.8364378668027558,0.824445011482521,0.815003827507017,0.21259121493187386,0.7884664455218168,0.785914774177086,0.1435676946719407,0.7945904567491707,0.12505201404807498,0.07132023045309963,0.0655502240650083,0.12847401915046092,0.0892256581035083,0.08003867737951006,0.16661155300933916,0.12913468819964424,0.06621688776363802,0.06733639400631986,0.13689453458807255,0.10632185611320466,0.12399946865901262,0.31052702868686377,0.1041753561361344,0.8099004848175555,0.12236132977571723,0.15337556597458685,0.09428527255567681,0.21603678614156896,0.3326794986987445,0.12570670501919812,0.10223618814184063,0.14861474285026083,0.14445592174489014,0.12299497652957161,0.1522505566317338,0.19259444168926215,0.34390685261556003,0.8239346772135749,0.833886195458025,0.8349068639959173,0.8867057922939525,0.8971676448073488,0.9157948456238837,0.9193671855065068,0.945394233222761,0.9494769073743302,0.9548354171982648,0.9576422556774687,0.9816279663179382,0.9826486348558305,0.9831589691247767,0.983924470528196,0.9844348047971422,0.9849451390660883,0.9859658076039806,0.986986476141873,0.987496810410819,0.9887726460831845,0.990303648890023,0.9908139831589691,0.9923449859658076
